Incidente;Cidade;NODE;ME3 Participação Cons;ME3 Evento Cidade;Sistema;Rede Rev.;Incidente.1;Data Inicio;Data Fechamento;Soma de PeriodoNovo;Soma de Ativos Afetados Rev.;Soma de Ativos Cidade;Sintoma;Parte Rede;Cidade.1;UF;Vol Ligações;Solução Rev.
INM00001117491;SANTA MARIA;CNTAJ;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;CNTAL;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;CNTAPA;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;CNTAPB;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;CNTBC;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;CNTBDA;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;ITRAA;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;ITRAB;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;ITRAC;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001117491;SANTA MARIA;ITRAD;2,66;49,34;SGO;HFC;INM00001117491;23/09/2025 01:01;23/09/2025 08:19;438;131;1162;Sem Sinal;FIBRA ÓPTICA;SANTA MARIA;RS;;CABO OPTICO - VANDALISMO
INM00001118358;NOVO HAMBURGO - CABO;GRIAA;0;0,05;SGO;HFC;INM00001118358;23/09/2025 08:14;23/09/2025 09:14;60;1;1329;Sem Sinal;COAXIAL;NOVO HAMBURGO;RS;;ATIVO MODULO
INM00001118452;CANOAS;RBR01A;0,02;0,47;SGO;HFC;INM00001118452;23/09/2025 08:34;23/09/2025 11:17;162;3;1037;Sem Sinal;COAXIAL;CANOAS;RS;;FUSIVEL
INM00001118504;PORTO ALEGRE - CABO;RBTAHA;0;0,01;SGO;HFC;INM00001118504;23/09/2025 08:50;23/09/2025 09:51;61;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;PASSIVO COM AGUA
INM00001118520;SAO LEOPOLDO - CABO;SDU01A;0;0,11;SGO;HFC;INM00001118520;23/09/2025 08:55;23/09/2025 09:57;62;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;CONEXAO DANIFICADA
INM00001118684;ESTANCIA VELHA;CNT01A;0;0,23;SGO;HFC;INM00001118684;23/09/2025 09:41;23/09/2025 10:30;49;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;PASSIVO FORA DO PROJETO
INM00001118684;ESTANCIA VELHA;CNT03A;0;0,23;SGO;HFC;INM00001118684;23/09/2025 09:41;23/09/2025 10:30;49;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;PASSIVO FORA DO PROJETO
INM00001119166;SAO LEOPOLDO - CABO;STE06A;0;0,05;SGO;HFC;INM00001119166;23/09/2025 11:10;23/09/2025 11:35;25;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;ATIVO PERFORMANCE
INM00001119239;SAO LEOPOLDO - CABO;RBR03A;0;0,11;SGO;HFC;INM00001119239;23/09/2025 11:19;23/09/2025 12:23;63;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;CABO COAXIAL - VANDALISMO
INM00001119362;ESTANCIA VELHA;CNT02A;0;0,13;SGO;HFC;INM00001119362;23/09/2025 11:49;23/09/2025 12:17;28;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;CONEXAO DANIFICADA
INM00001119393;SAO LEOPOLDO - CABO;STE09A;0;0,09;SGO;HFC;INM00001119393;23/09/2025 11:59;23/09/2025 12:49;50;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;CONEXAO DANIFICADA
INM00001119616;PASSO FUNDO;R;0;0,12;SGO;HFC;INM00001119616;23/09/2025 12:55;23/09/2025 13:48;52;2;904;Sem Sinal;FONTE;PASSO FUNDO;RS;;BANCO DE BATERIA - AUTONOMIA
INM00001119711;CANOAS;FAT11A;0;0,03;SGO;HFC;INM00001119711;23/09/2025 13:16;23/09/2025 13:50;34;1;1037;Sem Sinal;COAXIAL;CANOAS;RS;;FUSIVEL
INM00001119715;CAXIAS DO SUL;W;0;0,04;SGO;HFC;INM00001119715;23/09/2025 13:17;23/09/2025 14:40;83;1;1995;Sem Sinal;COAXIAL;CAXIAS DO SUL;RS;;FUSIVEL
INM00001119926;PELOTAS;TRVAA;0;0,05;SGO;HFC;INM00001119926;23/09/2025 14:14;23/09/2025 15:40;86;1;1792;Sem Sinal;FONTE;PELOTAS;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001119945;ESTANCIA VELHA;RIL01A;0;0,05;SGO;HFC;INM00001119945;23/09/2025 14:20;23/09/2025 14:31;11;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;PASSIVO DANIFICADO
INM00001120062;CANOAS;NSG04A;0;0,06;SGO;HFC;INM00001120062;23/09/2025 14:56;23/09/2025 16:00;64;1;1037;Sem Sinal;COAXIAL;CANOAS;RS;;ATIVO MODULO
INM00001120062;CANOAS;NSG08;0;0,06;SGO;HFC;INM00001120062;23/09/2025 14:56;23/09/2025 16:00;64;1;1037;Sem Sinal;COAXIAL;CANOAS;RS;;ATIVO MODULO
INM00001120062;CANOAS;NSG08A;0;0,06;SGO;HFC;INM00001120062;23/09/2025 14:56;23/09/2025 16:00;64;1;1037;Sem Sinal;COAXIAL;CANOAS;RS;;ATIVO MODULO
INM00001120475;PORTO ALEGRE - CABO;BVSAIB;0,01;0,05;SGO;HFC;INM00001120475;23/09/2025 16:47;23/09/2025 18:17;90;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00001120506;PORTO ALEGRE - CABO;RBRAEA;0;0;SGO;HFC;INM00001120506;23/09/2025 16:52;23/09/2025 19:58;186;0;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;PASSIVO DANIFICADO
INM00001121656;PORTO ALEGRE - CABO;BVSAR;0,02;0,07;SGO;HFC;INM00001121656;24/09/2025 02:21;24/09/2025 09:31;430;1;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO DE SERVICO DANIFICADO
INM00001121865;SAO LEOPOLDO - CABO;SCH04A;0,03;1,07;SGO;HFC;INM00001121865;24/09/2025 05:39;24/09/2025 06:33;54;11;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;ACCESS POINT DANIFICADO
INM00001122545;SAO LEOPOLDO - CABO;SAN02A;0;0,13;SGO;HFC;INM00001122545;24/09/2025 09:53;24/09/2025 11:06;73;1;553;Sem Sinal;COAXIAL;SAO LEOPOLDO;RS;;FUSIVEL
INM00001123087;PORTO ALEGRE - CABO;CMQAP;0,01;0,03;SGO;HFC;INM00001123087;24/09/2025 12:07;24/09/2025 15:22;195;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;RUIDO - NORMALIZADO DURANTE IDENTIFICAÇÃO
INM00001123282;PASSO FUNDO;CNTAGA;0;0,05;SGO;HFC;INM00001123282;24/09/2025 13:17;24/09/2025 14:05;48;1;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;CONEXAO DANIFICADA
INM00001123335;PORTO ALEGRE - CABO;VNVAF;0,02;0,06;SGO;HFC;INM00001123335;24/09/2025 13:24;24/09/2025 14:00;35;10;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001123634;CRUZ ALTA;GBDAA;0,01;0,34;SGO;HFC;INM00001123634;24/09/2025 14:48;24/09/2025 15:45;57;2;331;Sem Sinal;COAXIAL;CRUZ ALTA;RS;;PASSIVO COM AGUA
INM00001123655;ALVORADA;UMBAK;0,04;37,76;SGO;HFC;INM00001123655;24/09/2025 14:54;24/09/2025 15:53;59;16;25;Sem Sinal;COAXIAL;ALVORADA;RS;;CONEXAO DANIFICADA
INM00001123728;CAPAO DA CANOA;ATLAA;0,19;5,55;SGO;HFC;INM00001123728;24/09/2025 15:21;24/09/2025 19:43;261;16;752;Sem Sinal;COAXIAL;CAPAO DA CANOA;RS;;CURTO NA REDE
INM00001123820;PORTO ALEGRE - CABO;VJDAK;0,01;0,03;SGO;HFC;INM00001123820;24/09/2025 15:47;24/09/2025 19:07;200;1;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001123820;PORTO ALEGRE - CABO;VJDANA;0,01;0,03;SGO;HFC;INM00001123820;24/09/2025 15:47;24/09/2025 19:07;200;1;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001123820;PORTO ALEGRE - CABO;VJDAO;0,01;0,03;SGO;HFC;INM00001123820;24/09/2025 15:47;24/09/2025 19:07;200;1;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001124111;ESTEIO;EIO04A;0;0,15;SGO;HFC;INM00001124111;24/09/2025 17:36;24/09/2025 18:21;45;1;309;Sem Sinal;FONTE;ESTEIO;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00001124171;ESTANCIA VELHA;LIR01A;0;0,21;SGO;HFC;INM00001124171;24/09/2025 17:59;24/09/2025 18:44;45;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;ATIVO QUEIMADO
INM00001124253;PELOTAS;RECAA;0,01;0,09;SGO;HFC;INM00001124253;24/09/2025 18:29;24/09/2025 21:03;154;1;1792;Sem Sinal;COAXIAL;PELOTAS;RS;;PASSIVO COM AGUA
INM00001124986;PORTO ALEGRE - CABO;BMJAA;0,64;2,37;SGO;HFC;INM00001124986;25/09/2025 02:42;25/09/2025 07:30;287;48;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124986;PORTO ALEGRE - CABO;BMJABA;0,64;2,37;SGO;HFC;INM00001124986;25/09/2025 02:42;25/09/2025 07:30;287;48;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124986;PORTO ALEGRE - CABO;BMJABB;0,64;2,37;SGO;HFC;INM00001124986;25/09/2025 02:42;25/09/2025 07:30;287;48;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAB;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAD;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAE;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAF;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAG;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAH;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAIA;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAIB;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001124988;PORTO ALEGRE - CABO;CBXAJA;0,39;1,46;SGO;HFC;INM00001124988;25/09/2025 02:43;25/09/2025 06:45;241;35;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001125161;PORTO ALEGRE - CABO;CNTAN;0,01;0,02;SGO;HFC;INM00001125161;25/09/2025 06:33;25/09/2025 08:30;117;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00001125207;PORTO ALEGRE - CABO;FLOAN;0,01;0,03;SGO;HFC;INM00001125207;25/09/2025 07:04;25/09/2025 10:06;181;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00001125288;PORTO ALEGRE - CABO;CBXAB;0,01;0,02;SGO;HFC;INM00001125288;25/09/2025 07:41;25/09/2025 09:49;128;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00001125692;PORTO ALEGRE - CABO;HMTAG;0,01;0,04;SGO;HFC;INM00001125692;25/09/2025 09:51;25/09/2025 10:46;54;4;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001125692;PORTO ALEGRE - CABO;NAVAGA;0,01;0,04;SGO;HFC;INM00001125692;25/09/2025 09:51;25/09/2025 10:46;54;4;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001125692;PORTO ALEGRE - CABO;PDRAJ;0,01;0,04;SGO;HFC;INM00001125692;25/09/2025 09:51;25/09/2025 10:46;54;4;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001125722;CAXIAS DO SUL;CENAFA;0,01;0,08;SGO;HFC;INM00001125722;25/09/2025 09:58;25/09/2025 11:22;84;2;1995;Sem Sinal;COAXIAL;CAXIAS DO SUL;RS;;PASSIVO FORA DO PROJETO
INM00001125804;RIO GRANDE;TRVABB;0;0,11;SGO;HFC;INM00001125804;25/09/2025 10:14;25/09/2025 10:35;20;5;905;Sem Sinal;FONTE;RIO GRANDE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001126014;PORTO ALEGRE - CABO;RBTAGA;0,1;0,38;SGO;HFC;INM00001126014;25/09/2025 11:07;25/09/2025 12:57;110;20;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00001126111;URUGUAIANA;G;0;0,26;SGO;HFC;INM00001126111;25/09/2025 11:28;25/09/2025 12:50;81;1;316;Sem Sinal;COAXIAL;URUGUAIANA;RS;;CABO COAXIAL - VANDALISMO
INM00001126312;PORTO ALEGRE - CABO;JITAB;0,09;0,33;SGO;HFC;INM00001126312;25/09/2025 12:33;25/09/2025 14:25;112;17;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - DANIFICADA
INM00001126312;PORTO ALEGRE - CABO;JITAIB;0,09;0,33;SGO;HFC;INM00001126312;25/09/2025 12:33;25/09/2025 14:25;112;17;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - DANIFICADA
INM00001126361;PORTO ALEGRE - CABO;RBTAHA;0;0,01;SGO;HFC;INM00001126361;25/09/2025 12:50;25/09/2025 13:20;29;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00001126438;PASSO FUNDO;CNTAGB;0;0,07;SGO;HFC;INM00001126438;25/09/2025 13:23;25/09/2025 14:27;64;1;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;CONEXAO DANIFICADA
INM00001126684;RIO GRANDE;CDNAIA;0;0,1;SGO;HFC;INM00001126684;25/09/2025 14:44;25/09/2025 16:11;87;1;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;ATIVO PERFORMANCE
INM00001126747;PORTO ALEGRE - CABO;CTLAF;0;0;SGO;HFC;INM00001126747;25/09/2025 15:10;25/09/2025 19:10;240;0;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;PASSIVO COM AGUA
INM00001126829;CAXIAS DO SUL;CENBS;0,2;2,13;SGO;HFC;INM00001126829;25/09/2025 15:16;25/09/2025 22:21;424;10;1995;Sem Sinal;FIBRA ÓPTICA;CAXIAS DO SUL;RS;;CABO OPTICO - VANDALISMO
INM00001126877;BAGE;CNTAA;0;0,06;SGO;HFC;INM00001126877;25/09/2025 15:26;25/09/2025 16:00;34;1;557;Sem Sinal;COAXIAL;BAGE;RS;;PASSIVO COM AGUA
INM00001126939;ESTANCIA VELHA;RIL01A;0,01;1,11;SGO;HFC;INM00001126939;25/09/2025 15:46;25/09/2025 16:20;34;7;215;Sem Sinal;FIBRA ÓPTICA;ESTANCIA VELHA;RS;;CAIXA DE EMENDA - DANIFICADA
INM00001127213;CRUZ ALTA;CNTAA;0,1;6,33;SGO;HFC;INM00001127213;25/09/2025 17:15;26/09/2025 00:15;419;5;331;Sem Sinal;FIBRA ÓPTICA;CRUZ ALTA;RS;;CAIXA DE EMENDA - DANIFICADA
INM00001127361;ESTANCIA VELHA;RIL03A;0;0,19;SGO;HFC;INM00001127361;25/09/2025 18:25;25/09/2025 19:05;40;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;ATIVO QUEIMADO
INM00001127487;ESTANCIA VELHA;UNI05A;0;0,11;SGO;HFC;INM00001127487;25/09/2025 19:37;25/09/2025 20:01;24;1;215;Sem Sinal;COAXIAL;ESTANCIA VELHA;RS;;PASSIVO DANIFICADO
INM00001128248;PORTO ALEGRE - CABO;CBXAA;0,02;0,06;SGO;HFC;INM00001128248;26/09/2025 06:53;26/09/2025 12:32;339;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00001128258;PORTO ALEGRE - CABO;MQTAC;0,02;0,07;SGO;HFC;INM00001128258;26/09/2025 07:01;26/09/2025 10:10;189;2;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00001128980;RIO GRANDE;JUNAAB;0;0,11;SGO;HFC;INM00001128980;26/09/2025 10:43;26/09/2025 11:34;51;2;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;CONEXAO DANIFICADA
INM00001129003;PORTO ALEGRE - CABO;PRTANA;0,01;0,02;SGO;HFC;INM00001129003;26/09/2025 11:00;26/09/2025 11:23;23;5;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CONEXAO DANIFICADA
INM00001129359;RIO GRANDE;CNTAF;0,11;2,66;SGO;HFC;INM00001129359;26/09/2025 12:36;27/09/2025 02:00;803;3;905;Sem Sinal;FIBRA ÓPTICA;RIO GRANDE;RS;;CABO OPTICO - FIBRA OPTICA ATENUADA
INM00001129459;PORTO ALEGRE - CABO;AGRAG;0,01;0,02;SGO;HFC;INM00001129459;26/09/2025 13:08;26/09/2025 14:06;58;2;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001129488;SAO LEOPOLDO - CABO;SMG01A;0,01;0,42;SGO;HFC;INM00001129488;26/09/2025 13:15;26/09/2025 15:12;116;2;553;Sem Sinal;FONTE;SAO LEOPOLDO;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
INM00001129523;PASSO FUNDO;L;0;0,04;SGO;HFC;INM00001129523;26/09/2025 13:29;26/09/2025 14:07;38;1;904;Sem Sinal;COAXIAL;PASSO FUNDO;RS;;CONEXAO DANIFICADA
INM00001130269;SANTA MARIA;CNTAHA;0,01;0,11;SGO;HFC;INM00001130269;26/09/2025 17:18;26/09/2025 18:20;62;2;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;PASSIVO DANIFICADO
INM00001130394;CAXIAS DO SUL;W;0,18;1,97;SGO;HFC;INM00001130394;26/09/2025 18:01;27/09/2025 00:00;358;11;1995;Sem Sinal;FIBRA ÓPTICA;CAXIAS DO SUL;RS;;CABO DE SERVICO DANIFICADO
INM00001130823;ESTANCIA VELHA;FLO02A;0,18;18,32;SGO;HFC;INM00001130823;26/09/2025 22:32;27/09/2025 04:30;358;11;215;Sem Sinal;FIBRA ÓPTICA;ESTANCIA VELHA;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00001131091;PORTO ALEGRE - CABO;RBTAGA;0,12;0,43;SGO;HFC;INM00001131091;27/09/2025 05:02;27/09/2025 09:39;277;9;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00001131200;SANTA MARIA;CNTAE;0;0,03;SGO;HFC;INM00001131200;27/09/2025 07:33;27/09/2025 07:40;6;5;1162;Sem Sinal;COAXIAL;SANTA MARIA;RS;;CABO COAXIAL - VANDALISMO
INM00001131226;PORTO ALEGRE - CABO;SRDAM;0,02;0,06;SGO;HFC;INM00001131226;27/09/2025 08:03;27/09/2025 10:59;176;2;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;PASSIVO COM AGUA
INM00001131287;PORTO ALEGRE - CABO;STZAF;0;0,01;SGO;HFC;INM00001131287;27/09/2025 08:35;27/09/2025 09:53;77;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO MODULO
INM00001131460;NOVO HAMBURGO - CABO;CNUAI;0,04;0,69;SGO;HFC;INM00001131460;27/09/2025 09:43;27/09/2025 11:00;77;12;1329;Sem Sinal;COAXIAL;NOVO HAMBURGO;RS;;FUSIVEL
INM00001131789;PASSO FUNDO;O;0,01;0,21;SGO;HFC;INM00001131789;27/09/2025 11:49;27/09/2025 12:52;63;3;904;Sem Sinal;FONTE;PASSO FUNDO;RS;;BANCO DE BATERIA - AUTONOMIA
INM00001131897;PORTO ALEGRE - CABO;RBTAM;0,05;0,19;SGO;HFC;INM00001131897;27/09/2025 12:43;27/09/2025 18:48;365;3;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001131897;PORTO ALEGRE - CABO;RBTAN;0,05;0,19;SGO;HFC;INM00001131897;27/09/2025 12:43;27/09/2025 18:48;365;3;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00001132036;PORTO ALEGRE - CABO;JITAD;0,97;3,59;SGO;HFC;INM00001132036;27/09/2025 13:37;28/09/2025 00:50;673;31;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEIMADO
INM00001132036;PORTO ALEGRE - CABO;JITADA;0,97;3,59;SGO;HFC;INM00001132036;27/09/2025 13:37;28/09/2025 00:50;673;31;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEIMADO
INM00001132036;PORTO ALEGRE - CABO;JITAE;0,97;3,59;SGO;HFC;INM00001132036;27/09/2025 13:37;28/09/2025 00:50;673;31;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEIMADO
INM00001132036;PORTO ALEGRE - CABO;JITAFA;0,97;3,59;SGO;HFC;INM00001132036;27/09/2025 13:37;28/09/2025 00:50;673;31;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEIMADO
INM00001132036;PORTO ALEGRE - CABO;JITAFB;0,97;3,59;SGO;HFC;INM00001132036;27/09/2025 13:37;28/09/2025 00:50;673;31;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - QUEIMADO
INM00001132037;PORTO ALEGRE - CABO;SRDAK;0;0,02;SGO;HFC;INM00001132037;27/09/2025 13:37;27/09/2025 15:07;90;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO PERFORMANCE
INM00001132037;PORTO ALEGRE - CABO;SRDAM;0;0,02;SGO;HFC;INM00001132037;27/09/2025 13:37;27/09/2025 15:07;90;1;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;ATIVO PERFORMANCE
INM00001132117;GRAVATAI;CNT07A;0,04;2,57;SGO;HFC;INM00001132117;27/09/2025 14:17;27/09/2025 21:17;419;2;326;Sem Sinal;COAXIAL;GRAVATAI;RS;;CABO COAXIAL - CARGA ALTA
INM00001132322;PORTO ALEGRE - CABO;SRDAM;0,03;0,12;SGO;HFC;INM00001132322;27/09/2025 15:40;27/09/2025 19:37;237;3;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;CABO COAXIAL - VANDALISMO
INM00001132333;PORTO ALEGRE - CABO;BLNAA;0,04;0,13;SGO;HFC;INM00001132333;27/09/2025 15:44;27/09/2025 17:09;84;9;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00001132333;PORTO ALEGRE - CABO;BLNAC;0,04;0,13;SGO;HFC;INM00001132333;27/09/2025 15:44;27/09/2025 17:09;84;9;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
INM00001132333;PORTO ALEGRE - CABO;BLNAE;0,04;0,13;SGO;HFC;INM00001132333;27/09/2025 15:44;27/09/2025 17:09;84;9;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA - RESTABELECIDO PELA CONCESSIONARIA
